stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1,1,Airport & Brooks,AIRPORT RD,43.130508,-77.665723,,,,,,0,
3,3,Airport & Terminal Lower Level,AIRPORT RD & EASTSIDE WAY,43.127913,-77.663865,,,,,,0,
9,9,Alexander & Gardiner,ALEXANDER ST & GARDINER PARK,43.153279,-77.595235,,,,,,0,
10,10,Alexander & Gardiner,273 ALEXANDER ST & CHAPMAN AL,43.15311,-77.595546,,,,,,0,
13,13,Alexander & Park,ALEXANDER ST & PARK AVE,43.152146,-77.595779,,,,,,0,
17,17,Arnett & Genesee,ARNETT BLVD & GENESEE ST,43.142169,-77.636896,,,,,,0,
18,18,Arnett & Kenwood,ARNETT BLVD & KENWOOD AVE,43.142301,-77.639453,,,,,,0,
19,19,Arnett & Post,ARNETT BLVD & POST AVE,43.142173,-77.648192,,,,,,0,
20,20,Arnett & Post,,43.142342,-77.647859,,,,,,0,
21,21,Arnett & Rugby,ARNETT BLVD & RUGBY AVE,43.142155,-77.643471,,,,,,0,
22,22,Arnett & Rugby,ARNETT BLVD & RUGBY AVE,43.14229,-77.643586,,,,,,0,
23,23,Arnett & Wellington,ARNETT BLVD & WELLINGTON AVE,43.142325,-77.64104,,,,,,0,
24,24,Arnett & Wellington,ARNETT BLVD & WELLINGTON AVE,43.142174,-77.640887,,,,,,0,
25,25,Arnett & Woodbine,ARNETT BLVD & WOODBINE AVE,43.142192,-77.646017,,,,,,0,
26,26,Arnett & Woodbine,ARNETT BLVD & WOODBINE AVE,43.142281,-77.645704,,,,,,0,
33,33,Backus & 40 Backus,BACKUS ST & PHELPS AVE,43.172906,-77.632285,,,,,,0,
37,37,Backus & Bloss,BACKUS ST & BLOSS ST,43.170418,-77.632314,,,,,,0,
39,39,Backus & Phelps,BACKUS ST & PHELPS AVE,43.171668,-77.632328,,,,,,0,
48,48,Bay & Ackerman,BAY ST & ACKERMAN ST,43.171085,-77.576427,,,,,,0,
49,49,Bay & Baycliff,BAY ST & BAYCLIFF DR,43.171161,-77.576179,,,,,,0,
52,52,Bay & Coverly,BAY ST & COVERLY ST,43.171407,-77.562083,,,,,,0,
53,53,Bay & Culver,,43.171592,-77.560761,,,,,,0,
54,54,Bay & Dorset,BAY ST & DORSET ST,43.171311,-77.570594,,,,,,0,
55,55,Bay & Edgeland,BAY ST & EDGELAND ST,43.171436,-77.565274,,,,,,0,
56,56,Bay & Ellison,BAY ST & ELLISON ST,43.17122,-77.573899,,,,,,0,
57,57,Bay & Ellison,BAY ST & ELLISON ST,43.171107,-77.57428,,,,,,0,
60,60,Bay & 5th,BAY ST & 5TH ST,43.170866,-77.583805,,,,,,0,
61,61,Bay & 1st,BAY ST & 1ST ST,43.170726,-77.588345,,,,,,0,
62,62,Bay & 1st,BAY ST & 1ST ST,43.170846,-77.588056,,,,,,0,
63,63,Bay & Goodman,BAY ST & GOODMAN ST N,43.170979,-77.579115,,,,,,0,
64,64,Bay & Goodman,BAY ST & GOODMAN ST N,43.171067,-77.57975,,,,,,0,
65,65,Bay & Harvest,BAY ST & HARVEST ST,43.170974,-77.583961,,,,,,0,
71,71,Bay & McKinster,BAY ST & MCKINSTER ST,43.171337,-77.565281,,,,,,0,
72,72,Bay & Morton,BAY ST & MORTON ST,43.171265,-77.57275,,,,,,0,
76,76,Bay & Salisbury,BAY ST & SALISBURY ST,43.171278,-77.567488,,,,,,0,
77,77,Bay & Salisbury,BAY ST & SALISBURY ST,43.1714,-77.567348,,,,,,0,
78,78,Bay & 7th,BAY ST & 7TH ST,43.170908,-77.581561,,,,,,0,
79,79,Bay & 6th,BAY ST & 6TH ST,43.171004,-77.581857,,,,,,0,
85,85,Bay & Webster,,43.171159,-77.569808,,,,,,0,
88,88,Bay & Wendell,BAY ST & WENDELL ST,43.171169,-77.572662,,,,,,0,
103,103,Beach & Estes,BEACH AVE & ESTES ST,43.25907,-77.609385,,,,,,0,
135,135,Blossom & Beresford,BLOSSOM RD & BERESFORD RD,43.149338,-77.548569,,,,,,0,
136,136,Blossom & Beresford,BLOSSOM RD & BERESFORD RD,43.149425,-77.548267,,,,,,0,
137,137,Blossom & Blossom Circle,STATE RTE 941V & BLOSSOM CIR W,43.149419,-77.530828,,,,,,0,
138,138,Blossom & Bobrich,BLOSSOM RD & BOBRICH DR,43.149296,-77.546461,,,,,,0,
139,139,Blossom & Clover,STATE RTE 941V & CLOVER ST,43.149271,-77.534964,,,,,,0,
140,140,Blossom & Clover,STATE RTE 941V & CLOVER ST,43.149169,-77.535367,,,,,,0,
141,141,Blossom & Croydon,BLOSSOM RD & CROYDON RD,43.149387,-77.545876,,,,,,0,
144,144,Blossom & Gas Light,STATE RTE 941V & GAS LIGHT LN,43.149254,-77.542876,,,,,,0,
145,145,Blossom & Landing,STATE RTE 941V & LANDING RD N,43.149433,-77.528782,,,,,,0,
146,146,Blossom & Mercy High,STATE RTE 941V & CLOVER ST,43.149287,-77.537639,,,,,,0,
147,147,Blossom & Mercy High,STATE RTE 941V & CLOVER ST,43.149201,-77.537581,,,,,,0,
152,152,Blossom & Winton,,43.149394,-77.551991,,,,,,0,
153,153,Blossom & Winton,BLOSSOM RD & WINTON RD N,43.149482,-77.552163,,,,,,0,
154,154,Blossom & Wyatt,STATE RTE 941V & WYATT DR,43.149474,-77.52998,,,,,,0,
174,174,Broad & Allen,STATE HWY 31 & ALLEN ST,43.156698,-77.624318,,,,,,0,
175,175,Broad & Allen,STATE HWY 31 & ALLEN ST,43.156275,-77.623893,,,,,,0,
181,181,Broad & Jay,STATE HWY 31 & JAY ST,43.15952,-77.627259,,,,,,0,
182,182,Broad & Lyell,STATE HWY 31 & JAY ST,43.16405,-77.633654,,,,,,0,
183,183,Broad & Lyell,STATE HWY 31 & RAMP,43.163792,-77.633645,,,,,,0,
184,184,Broad & Main,,43.154645,-77.621047,,,,,,0,
185,185,Broad & Main,STATE HWY 31 & STATE HWY 33,43.154748,-77.620807,,,,,,0,
187,187,Broad & Orange,STATE HWY 31 & ORANGE ST,43.158929,-77.626291,,,,,,0,
190,190,Broad & Romeyn,STATE HWY 31 & ROMEYN ST,43.158731,-77.626186,,,,,,0,
229,229,Brooks & 1214 Brooks,STATE HWY 204 & AIRPORT RD,43.130879,-77.669042,,,,,,0,
232,232,Brooks & Barge Canal,STATE HWY 204 & RAMP,43.130831,-77.65847,,,,,,0,
236,236,Brooks & Burlington,BROOKS AVE & BURLINGTON AVE,43.131041,-77.64655,,,,,,0,
237,237,Brooks & Chandler,BROOKS AVE & CHANDLER ST,43.130969,-77.643444,,,,,,0,
240,240,Brooks & Fairview,BROOKS AVE & FAIRVIEW AVE,43.130906,-77.650271,,,,,,0,
241,241,Brooks & Genesee,BROOKS AVE & GENESEE ST,43.130996,-77.63654,,,,,,0,
242,242,Brooks & Genesee Park,BROOKS AVE & GENESEE PARK BLVD,43.13088,-77.655007,,,,,,0,
245,245,Brooks Landing,BROOKS AVE & GENESEE ST,43.131133,-77.636881,,,,,,0,
246,246,Brooks & Maxwell,BROOKS AVE & MAXWELL AVE,43.131042,-77.64468,,,,,,0,
247,247,Brooks & Millbank,BROOKS AVE & MILLBANK ST,43.131058,-77.639541,,,,,,0,
248,248,Brooks & Paige,BROOKS AVE & PAIGE ST,43.131044,-77.638902,,,,,,0,
249,249,Brooks & Post,BROOKS AVE & POST AVE,43.130939,-77.647753,,,,,,0,
251,251,Brooks & Route 390,STATE HWY 204 & RAMP,43.130961,-77.659159,,,,,,0,
253,253,Brooks & Thurston,BROOKS AVE & THURSTON RD,43.130985,-77.6504,,,,,,0,
254,254,Brooks & Wegmans Dist Ctr,,43.130656,-77.676825,,,,,,0,
255,255,Brooks & Westfield,,43.130994,-77.655037,,,,,,0,
256,256,Brooks & Woodbine,BROOKS AVE & WOODBINE AVE,43.130934,-77.645343,,,,,,0,
260,260,Browncroft & Browncroft Townhouses,STATE HWY 286 & UNNAMED ST,43.157657,-77.536935,,,,,,0,
262,262,Browncroft & Newcastle,BROWNCROFT BLVD & NEWCASTLE RD,43.157416,-77.541899,,,,,,0,
265,265,Buffalo & 1150 Buffalo,STATE HWY 33 & UNNAMED ST,43.150044,-77.682174,,,,,,0,
266,266,Buffalo & 1150 Buffalo,STATE HWY 33 & UNNAMED ST,43.149909,-77.682165,,,,,,0,
268,268,Buffalo & 1931 Buffalo,STATE HWY 33 & BUFFALO RD,43.14912,-77.703417,,,,,,0,
269,269,Buffalo & Wegman,STATE HWY 33 & COUNTY HWY 160,43.147264,-77.710985,,,,,,0,
270,270,Buffalo & 535 Buffalo,STATE HWY 33 & COUNTY HWY 160,43.150368,-77.66382,,,,,,0,
271,271,Buffalo & 535 Buffalo,STATE HWY 33 & COUNTY HWY 160,43.150304,-77.663592,,,,,,0,
276,276,Buffalo & Columbus,STATE HWY 33 & RELLIM BLVD,43.149785,-77.69341,,,,,,0,
277,277,Buffalo & Crestwood,STATE HWY 33 & CRESTWOOD BLVD,43.14999,-77.687542,,,,,,0,
278,278,Buffalo & Crestwood,STATE HWY 33 & CRESTWOOD BLVD,43.149868,-77.687803,,,,,,0,
279,279,Buffalo & Davy,STATE HWY 33 & DAVY DR,43.144514,-77.725058,,,,,,0,
280,280,Buffalo & Dearcop,STATE HWY 33 & DEARCOP DR,43.1499,-77.677086,,,,,,0,
281,281,Buffalo & Dearcop,STATE HWY 33 & DEARCOP DR,43.150043,-77.677056,,,,,,0,
282,282,Buffalo & 1941 Buffalo,STATE HWY 33 & COUNTY HWY 160,43.149333,-77.703264,,,,,,0,
283,283,Buffalo & Elmgrove,STATE HWY 33 & ELMGROVE ROAD EXT,43.144006,-77.731848,,,,,,0,
284,284,Buffalo & Elmgrove,STATE HWY 33 & ELMGROVE ROAD EXT,43.143877,-77.731702,,,,,,0,
287,287,Buffalo & Green Acre,STATE HWY 33 & GREEN ACRE LN,43.149894,-77.698972,,,,,,0,
288,288,Buffalo & Green Acre,STATE HWY 33 & GREEN ACRE LN,43.149797,-77.69943,,,,,,0,
290,290,Buffalo & Howard,STATE HWY 33 & STATE RTE 940L,43.149968,-77.690474,,,,,,0,
291,291,Buffalo & Howard,STATE HWY 33 & STATE RTE 940L,43.149863,-77.690023,,,,,,0,
295,295,Buffalo & McKee,STATE HWY 33 & MCKEE RD,43.150024,-77.668326,,,,,,0,
296,296,Buffalo & McKee,STATE HWY 33 & MCKEE RD,43.149905,-77.667811,,,,,,0,
298,298,Buffalo & Mt Read,STATE HWY 33 & MILLER DR,43.151628,-77.661639,,,,,,0,
304,304,Buffalo & Rellim,STATE HWY 33 & RELLIM BLVD,43.14997,-77.693795,,,,,,0,
306,306,Buffalo & Trabold,STATE HWY 33 & TRABOLD RD,43.144259,-77.726351,,,,,,0,
311,311,Buffalo & Wegman,STATE HWY 33 & COUNTY HWY 156,43.146858,-77.711534,,,,,,0,
312,312,Buffalo & Westmar Plaza,STATE HWY 33 & COUNTY HWY 160,43.147906,-77.708476,,,,,,0,
314,314,Byron & Clinton,STATE HWY 15 & CLINTON AVE S,43.148442,-77.604407,,,,,,0,
352,352,Carter & 997 Carter,CARTER ST & REXFORD ST,43.196221,-77.59229,,,,,,0,
354,354,Carter & Brambury,CARTER ST & BRAMBURY DR,43.194971,-77.592207,,,,,,0,
357,357,Carter & Rexford,CARTER ST & REXFORD ST,43.190452,-77.591984,,,,,,0,
359,359,Carter & Wilson Health Ctr,CARTER ST & DRIVEWAY,43.191566,-77.59198,,,,,,0,
366,366,Chestnut & Andrews,,43.160753,-77.603097,,,,,,0,
374,374,Chestnut & University,N CHESTNUT ST & PLEASANT ST,43.160889,-77.602988,,,,,,0,
375,375,Chestnut & Woodbury,CHESTNUT ST & STATE HWY 31,43.153264,-77.603058,,,,,,0,
383,383,Child & Campbell,CHILD ST & CAMPBELL ST,43.157471,-77.638982,,,,,,0,
384,384,Child & Campbell,CHILD ST & CAMPBELL ST,43.157244,-77.638808,,,,,,0,
385,385,Child & Jay,CHILD ST & JAY ST,43.159085,-77.638909,,,,,,0,
386,386,Child & Maple,CHILD ST & MAPLE ST,43.155362,-77.63898,,,,,,0,
388,388,Chili & 2648 Chili,STATE HWY 33A & MAPLE ST,43.125429,-77.704,,,,,,0,
389,389,Chili & 2669 Chili,STATE HWY 33A & LEXINGTON PKWY,43.124182,-77.706602,,,,,,0,
392,392,Chili & 2782 Chili,STATE HWY 33A & MARSHALL RD,43.12054,-77.714181,,,,,,0,
395,395,Chili & 3235 Chili,STATE HWY 33A & OLD SCOTTSVILLE CHILI RD,43.104479,-77.751401,,,,,,0,
396,396,Chili & Route 390 Off Ramp,STATE HWY 33A & I 390 S,43.138644,-77.670238,,,,,,0,
399,399,Chili & Archer,STATE HWY 33A & ARCHER RD,43.113656,-77.732692,,,,,,0,
400,400,Chili & Ardmore,STATE HWY 33A & ARDMORE ST,43.149526,-77.638313,,,,,,0,
401,401,Chili & Ardmore,STATE HWY 33A & ARDMORE ST,43.149735,-77.638104,,,,,,0,
405,405,Chili & Bright Oaks,STATE HWY 33A & BRIGHT OAKS DR,43.116049,-77.727791,,,,,,0,
407,407,Chili & Old Beahan,STATE HWY 33A & OLD BEAHAN RD,43.132085,-77.686189,,,,,,0,
409,409,Chili & Buell,STATE HWY 33A & BRYN MAWR RD,43.139834,-77.667427,,,,,,0,
410,410,Chili & Buell,STATE HWY 33A & BRYN MAWR RD,43.139881,-77.666673,,,,,,0,
413,413,Chili & Chestnut,STATE HWY 33A & CHESTNUT DR,43.117588,-77.720716,,,,,,0,
414,414,Chili & Chestnut,STATE HWY 33A & CHESTNUT DR,43.117682,-77.720843,,,,,,0,
415,415,Chili & Chi Mar,STATE HWY 33A & CHI MAR DR,43.119043,-77.717562,,,,,,0,
416,416,Chili & Depew,STATE HWY 33A & DEPEW ST,43.144633,-77.653267,,,,,,0,
417,417,Chili & Dorstone,STATE HWY 33A & DORSTONE RD,43.133272,-77.684667,,,,,,0,
419,419,Chili & Douglas,STATE HWY 33A & DOUGLAS DR,43.118728,-77.717968,,,,,,0,
420,420,Chili & Elham,STATE HWY 33A & ELHAM RD,43.133316,-77.684025,,,,,,0,
421,421,Chili & Fessenden,STATE HWY 33A & FESSENDEN ST,43.142077,-77.660741,,,,,,0,
422,422,Chili & Fisher,STATE HWY 33A & FISHER RD,43.130137,-77.693231,,,,,,0,
423,423,Chili & Fisher,STATE HWY 33A & FISHER RD,43.130268,-77.69379,,,,,,0,
425,425,Chili & Genesee Park,STATE HWY 33A & GENESEE PARK BLVD,43.142578,-77.658923,,,,,,0,
426,426,Chili & Genesee Park,STATE HWY 33A & GENESEE PARK BLVD,43.143139,-77.6576,,,,,,0,
427,427,Chili & Grenell,STATE HWY 33A & GRENELL DR,43.109243,-77.741715,,,,,,0,
431,431,Chili & Hobart,STATE HWY 33A & HOBART ST,43.146253,-77.648435,,,,,,0,
433,433,Chili & Jasmine,STATE HWY 33A & JASMINE RD,43.137456,-77.674492,,,,,,0,
435,435,Chili & Kernwood,STATE HWY 33A & KERNWOOD DR,43.128493,-77.697262,,,,,,0,
436,436,Chili & Chili Center Coldwater,STATE HWY 33A & UNNAMED ST,43.107912,-77.744942,,,,,,0,
437,437,Chili & Lettington,STATE HWY 33A & LETTINGTON AVE,43.135572,-77.680112,,,,,,0,
438,438,Chili & Lettington,STATE HWY 33A & LETTINGTON AVE,43.135483,-77.679682,,,,,,0,
440,440,Chili & Lexington,STATE HWY 33A & LEXINGTON PKWY,43.124039,-77.706574,,,,,,0,
441,441,Chili & Lincoln,STATE HWY 33A & LINCOLN AVE,43.143833,-77.655585,,,,,,0,
444,444,Chili & Marshall,STATE HWY 33A & MARSHALL RD,43.119833,-77.71529,,,,,,0,
449,449,Chili & Paul,STATE HWY 33A & STATE HWY 252A,43.105695,-77.748887,,,,,,0,
450,450,Chili & Paul,STATE HWY 33A & STATE HWY 252A,43.105824,-77.749113,,,,,,0,
451,451,Chili & Pearwood,STATE HWY 33A & PEARWOOD RD,43.13787,-77.672502,,,,,,0,
452,452,Chili & Pikuet,STATE HWY 33A & PIKUET DR,43.107872,-77.744393,,,,,,0,
453,453,Chili & Pixley,STATE HWY 33A & COUNTY HWY 160,43.122563,-77.709628,,,,,,0,
454,454,Chili & Pixley,STATE HWY 33A & COUNTY HWY 160,43.122851,-77.70942,,,,,,0,
455,455,Chili & Post,STATE HWY 33A & POST AVE,43.146168,-77.648226,,,,,,0,
457,457,Chili & Rugby,STATE HWY 33A & RUGBY AVE,43.148005,-77.643263,,,,,,0,
458,458,Chili & Rugby,STATE HWY 33A & RUGBY AVE,43.147674,-77.643822,,,,,,0,
460,460,Chili & Salina,STATE HWY 33A & SALINA ST,43.144849,-77.65225,,,,,,0,
464,464,Chili & Stewart,STATE HWY 33A & STEWART DR,43.136842,-77.676358,,,,,,0,
465,465,Chili & Thorndale,STATE HWY 33A & THORNDALE TER,43.14697,-77.646288,,,,,,0,
466,466,Chili & Thurston,STATE HWY 33A & THURSTON RD,43.145463,-77.650762,,,,,,0,
467,467,Chili & Thurston,STATE HWY 33A & THURSTON RD,43.145172,-77.651273,,,,,,0,
471,471,Chili & Kernwood,STATE HWY 33A & KERNWOOD DR,43.128781,-77.697232,,,,,,0,
472,472,Chili & Wegmans Market,STATE HWY 33A & WEGMANS MARKET ST,43.125444,-77.703542,,,,,,0,
473,473,Chili & Wellington,STATE HWY 33A & WELLINGTON AVE,43.148656,-77.640967,,,,,,0,
474,474,Chili & Wellington,STATE HWY 33A & WELLINGTON AVE,43.148832,-77.640765,,,,,,0,
475,475,Chili & Westfield,STATE HWY 33A & WESTFIELD ST,43.141436,-77.662584,,,,,,0,
476,476,Chili & Westfield,,43.141279,-77.662743,,,,,,0,
477,477,Chili & Brooks,STATE HWY 33A & STATE HWY 204,43.132098,-77.686772,,,,,,0,
478,478,Chili & Westgate,,43.143572,-77.655979,,,,,,0,
481,481,Chili & Woodbine,STATE HWY 33A & WOODBINE AVE,43.146943,-77.646003,,,,,,0,
494,494,Church & Hulburt,STATE HWY 31F & HULBURT AVE,43.098989,-77.452251,,,,,,0,
495,495,Church & Main,STATE HWY 31F & STATE HWY 250,43.098518,-77.442639,,,,,,0,
497,497,Church & Nelson,STATE HWY 31F & NELSON ST,43.098994,-77.452024,,,,,,0,
499,499,Church & Potter,STATE HWY 31F & POTTER PL,43.098598,-77.447125,,,,,,0,
502,502,Church & West,STATE HWY 31F & WEST ST,43.098654,-77.446253,,,,,,0,
504,504,Clifford & Alford,CLIFFORD AVE & ALFORD ST,43.175953,-77.5696,,,,,,0,
505,505,Clifford & Baycliff,CLIFFORD AVE & BAYCLIFF DR,43.175947,-77.573867,,,,,,0,
506,506,Clifford & Baycliff,CLIFFORD AVE & BAYCLIFF DR,43.175819,-77.574049,,,,,,0,
507,507,Clifford & Bedford,CLIFFORD AVE & BEDFORD ST,43.176086,-77.565762,,,,,,0,
508,508,Clifford & Caves,,43.17604,-77.57119,,,,,,0,
510,510,Clifford & Coleman,,43.175544,-77.584842,,,,,,0,
511,511,Clifford & Culver,CLIFFORD AVE & ROSEVIEW AVE,43.176434,-77.558175,,,,,,0,
515,515,Clifford & Ellison,CLIFFORD AVE & ELLISON ST,43.175913,-77.571751,,,,,,0,
516,516,Clifford & Ferncliffe,CLIFFORD AVE & 6TH ST,43.17574,-77.58242,,,,,,0,
517,517,Clifford & Garnet,CLIFFORD AVE & GARNET ST,43.175675,-77.579803,,,,,,0,
519,519,Clifford & Goodman,CLIFFORD AVE & GOODMAN ST N,43.175886,-77.575806,,,,,,0,
520,520,Clifford & Goodman,,43.175782,-77.5765,,,,,,0,
521,521,Clifford & Greenlane,CLIFFORD AVE & BEDFORD ST,43.176218,-77.565325,,,,,,0,
522,522,Clifford & Hollister,,43.17536,-77.59271,,,,,,0,
523,523,Clifford & Jerold,CLIFFORD AVE & JEROLD ST,43.175773,-77.5804,,,,,,0,
526,526,Clifford & Lincoln,CLIFFORD AVE & LINCOLN ST,43.175452,-77.59367,,,,,,0,
528,528,Clifford & Lyceum,CLIFFORD AVE & LYCEUM ST,43.17602,-77.568121,,,,,,0,
529,529,Clifford & Manitou,CLIFFORD AVE & MANITOU ST,43.175682,-77.584458,,,,,,0,
530,530,Clifford & Mapledale,CLIFFORD AVE & MAPLEDALE ST,43.176186,-77.561456,,,,,,0,
533,533,Clifford & Morton,,43.176085,-77.570003,,,,,,0,
534,534,Clifford & Pershing,CLIFFORD AVE & PERSHING DR,43.176144,-77.567295,,,,,,0,
536,536,Clifford & Portland,CLIFFORD AVE & PORTLAND AVE,43.175526,-77.590715,,,,,,0,
537,537,Clifford & Portland NS,CLIFFORD AVE & PORTLAND AVE,43.17535,-77.591573,,,,,,0,
540,540,Clifford & 6th - School # 45,CLIFFORD AVE & 6TH ST,43.175617,-77.582225,,,,,,0,
541,541,Clifford & Spiegel,CLIFFORD AVE & SPIEGEL PARK,43.17565,-77.587152,,,,,,0,
542,542,Clifford & Spiegel,CLIFFORD AVE & SPIEGEL PARK,43.175461,-77.587324,,,,,,0,
544,544,Clifford & Woodman,CLIFFORD AVE & WOODMAN PARK,43.176361,-77.560061,,,,,,0,
552,552,Clinton & Alcazar,CLINTON AVE N & ALCAZAR ST,43.195273,-77.612457,,,,,,0,
553,553,Clinton & Alexander,CLINTON AVE S & ALEXANDER ST,43.146338,-77.602361,,,,,,0,
554,554,Clinton & Alexander,CLINTON AVE S & ALEXANDER ST,43.146051,-77.602007,,,,,,0,
557,557,Clinton & Asbury,CLINTON AVE S & ASBURY ST,43.137269,-77.594009,,,,,,0,
558,558,Clinton & Averill,CLINTON AVE S & AVERILL AVE,43.144838,-77.601273,,,,,,0,
559,559,Clinton & Averill,CLINTON AVE S & AVERILL AVE,43.144699,-77.600976,,,,,,0,
560,560,Clinton & Benton,CLINTON AVE S & BENTON ST,43.138344,-77.594864,,,,,,0,
561,561,Clinton & Benton,CLINTON AVE S & BENTON ST,43.138283,-77.594973,,,,,,0,
562,562,Clinton & Bly,CLINTON AVE S & BLY ST,43.1371,-77.594018,,,,,,0,
563,563,Clinton & Broad,S CLINTON AVE & BROAD ST E,43.155479,-77.605567,,,,,,0,
565,565,Clinton & Byron,CLINTON AVE S & RAMP,43.148287,-77.603631,,,,,,0,
566,566,Clinton & Collingwood,CLINTON AVE N & COLLINGWOOD DR,43.197145,-77.612534,,,,,,0,
567,567,Clinton & Collingwood,CLINTON AVE N & COLLINGWOOD DR,43.196941,-77.612363,,,,,,0,
568,568,Clinton & Comfort,CLINTON AVE S & COMFORT ST,43.147474,-77.603258,,,,,,0,
569,569,Clinton & Court,STATE HWY 15 & COURT ST,43.15358,-77.604873,,,,,,0,
570,570,Clinton & Elmwood,,43.124803,-77.593388,,,,,,0,
573,573,Clinton & Field,CLINTON AVE S & FIELD ST,43.13431,-77.591303,,,,,,0,
574,574,Clinton & Field,CLINTON AVE S & FIELD ST,43.134392,-77.591613,,,,,,0,
577,577,Clinton & Goodman,CLINTON AVE S & PAUL PL,43.139417,-77.595716,,,,,,0,
579,579,Clinton & Gregory,CLINTON AVE S & GREGORY ST,43.143656,-77.600315,,,,,,0,
580,580,Clinton & Gregory,CLINTON AVE S & GREGORY ST,43.143176,-77.59966,,,,,,0,
582,582,Clinton & Karges,CLINTON AVE S & KARGES PL,43.140547,-77.596813,,,,,,0,
583,583,Clinton & Long Acre,CLINTON AVE N & LONG ACRE RD,43.199193,-77.61262,,,,,,0,
586,586,Clinton & Mcquaid HS,COUNTY HWY 100 & MAIN ST E,43.12453,-77.593287,,,,,,0,
587,587,Clinton & Meigs,CLINTON AVE S & MEIGS ST,43.141709,-77.597844,,,,,,0,
588,588,Clinton & Meigs,CLINTON AVE S & MEIGS ST,43.141798,-77.598198,,,,,,0,
592,592,Clinton & Rau,CLINTON AVE N & RAU ST,43.193231,-77.612407,,,,,,0,
593,593,Clinton & Rawlinson,CLINTON AVE N & RAWLINSON RD,43.202069,-77.612758,,,,,,0,
594,594,Clinton & Rawlinson,CLINTON AVE N & RAWLINSON RD,43.201887,-77.612627,,,,,,0,
595,595,Clinton & Ridge,CLINTON AVE N & RIDGE RD E,43.19464,-77.612232,,,,,,0,
596,596,Clinton & Rau,,43.192755,-77.612677,,,,,,0,
597,597,Clinton & Rockingham,CLINTON AVE S & ROCKINGHAM ST,43.135493,-77.592599,,,,,,0,
598,598,Clinton & Rockingham,CLINTON AVE S & ROCKINGHAM ST,43.135774,-77.59298,,,,,,0,
604,604,Clinton & Spier,CLINTON AVE S & SPIER AVE,43.129888,-77.590732,,,,,,0,
605,605,Clinton & Spier,CLINTON AVE S & SPIER AVE,43.130024,-77.590901,,,,,,0,
606,606,Clinton & Suburban,CLINTON AVE S & SUBURBAN CT,43.127105,-77.59203,,,,,,0,
607,607,Clinton & Suburban,CLINTON AVE S & SUBURBAN CT,43.127042,-77.592362,,,,,,0,
609,609,Clinton & Versailles,CLINTON AVE N & VERSAILLES RD,43.196215,-77.612451,,,,,,0,
611,611,Clinton & Wimbledon,CLINTON AVE N & WIMBLEDON RD,43.204627,-77.612863,,,,,,0,
612,612,Clinton & Wimbledon,CLINTON AVE N & WIMBLEDON RD,43.204507,-77.612738,,,,,,0,
614,614,Clinton & Ave A,CLINTON AVE N & AVENUE A,43.17768,-77.613548,,,,,,0,
615,615,Clinton & Ave A,CLINTON AVE N & AVENUE A,43.178137,-77.613423,,,,,,0,
616,616,Clinton & Avenue D,,43.180229,-77.613533,,,,,,0,
617,617,Clinton & Bloomingdale,CLINTON AVE N & BLOOMINGDALE ST,43.179584,-77.613672,,,,,,0,
618,618,Clinton & Borchard,CLINTON AVE N & BORCHARD ST,43.183741,-77.613792,,,,,,0,
619,619,Clinton & Borchard,CLINTON AVE N & BORCHARD ST,43.18382,-77.613627,,,,,,0,
620,620,Clinton & Central,CLINTON AVE N & CENTRAL AVE,43.162523,-77.608531,,,,,,0,
621,621,Clinton & Central,CLINTON AVE N & CENTRAL AVE,43.162868,-77.60882,,,,,,0,
622,622,Clinton & Clifford,CLINTON AVE N & RADIO ST,43.17542,-77.61335,,,,,,0,
623,623,Clinton & Clifford,CLINTON AVE N & CLIFFORD AVE,43.175206,-77.613157,,,,,,0,
625,625,Clinton & Darrow,CLINTON AVE N & DARROW ST,43.189248,-77.613368,,,,,,0,
626,626,Clinton & Darrow,CLINTON AVE N & DARROW ST,43.189245,-77.613203,,,,,,0,
628,628,Clinton & Kelly,CLINTON AVE N & KELLY ST,43.167087,-77.610446,,,,,,0,
629,629,Clinton & Kohlman,CLINTON AVE N & KOHLMAN ST,43.181667,-77.613576,,,,,,0,
630,630,Clinton & Norton,CLINTON AVE N & NORTON ST,43.186779,-77.613678,,,,,,0,
631,631,Clinton & Norton,CLINTON AVE N & NORTON ST,43.186069,-77.613899,,,,,,0,
633,633,Clinton & Resolute,CLINTON AVE N & RESOLUTE ST,43.190182,-77.613014,,,,,,0,
634,634,Clinton & Rialto,CLINTON AVE N & RIALTO ST,43.182133,-77.613788,,,,,,0,
635,635,Clinton & Saint Bridgets,CLINTON AVE N & SAINT BRIDGETS DR,43.168094,-77.610798,,,,,,0,
636,636,Clinton & Saint Bridgets,CLINTON AVE N & SAINT BRIDGETS DR,43.168142,-77.611057,,,,,,0,
637,637,Clinton & Upper Falls,CLINTON AVE N & UPPER FALLS BLVD,43.170348,-77.611993,,,,,,0,
638,638,Clinton & Upper Falls,CLINTON AVE N & UPPER FALLS BLVD,43.170008,-77.611603,,,,,,0,
639,639,Clinton & Ward,CLINTON AVE N & WARD ST,43.164911,-77.609658,,,,,,0,
640,640,Clinton & Ward,CLINTON AVE N & WARD ST,43.164528,-77.60931,,,,,,0,
